primary_order_id,date_id,distributor_id,sku_id,rep_id,qty_cases
634,20230121,DIST009,SKU004,REP01,22
635,20230121,DIST010,SKU004,REP02,28
636,20230121,DIST010,SKU005,REP02,35
637,20230121,DIST011,SKU003,REP04,10
638,20230121,DIST011,SKU004,REP04,45
639,20230121,DIST012,SKU005,REP04,33
640,20230121,DIST013,SKU004,REP03,20
641,20230121,DIST014,SKU004,REP02,25
642,20230121,DIST015,SKU001,REP04,29
643,20230121,DIST017,SKU003,REP02,28
644,20230121,DIST018,SKU005,REP01,11
645,20230121,DIST019,SKU003,REP04,48
646,20230121,DIST019,SKU005,REP04,36
647,20230121,DIST020,SKU001,REP03,11
648,20230121,DIST020,SKU004,REP03,19
649,20230122,DIST005,SKU004,REP01,30
650,20230122,DIST006,SKU002,REP04,39
651,20230122,DIST007,SKU001,REP01,50
652,20230122,DIST007,SKU002,REP01,23
653,20230122,DIST008,SKU002,REP02,21
654,20230122,DIST008,SKU003,REP02,30
655,20230122,DIST008,SKU004,REP02,37
656,20230122,DIST009,SKU001,REP01,30
657,20230122,DIST009,SKU005,REP01,34
658,20230122,DIST010,SKU002,REP02,39
659,20230122,DIST010,SKU004,REP02,25
660,20230122,DIST011,SKU001,REP04,18
661,20230122,DIST013,SKU001,REP03,37
662,20230122,DIST013,SKU002,REP03,14
663,20230122,DIST013,SKU003,REP03,44
664,20230122,DIST013,SKU004,REP03,13
665,20230122,DIST014,SKU003,REP02,37
666,20230122,DIST015,SKU002,REP04,14
667,20230122,DIST016,SKU001,REP03,34
668,20230122,DIST016,SKU002,REP03,24
669,20230122,DIST016,SKU004,REP03,41
670,20230122,DIST017,SKU004,REP02,38
671,20230122,DIST018,SKU004,REP01,26
672,20230122,DIST019,SKU004,REP04,21
673,20230122,DIST019,SKU005,REP04,11
674,20230122,DIST020,SKU001,REP03,14
675,20230122,DIST020,SKU002,REP03,23
676,20230122,DIST020,SKU004,REP03,48
677,20230123,DIST001,SKU005,REP01,44
678,20230123,DIST002,SKU001,REP03,30
679,20230123,DIST002,SKU005,REP03,21
680,20230123,DIST004,SKU005,REP01,31
681,20230123,DIST005,SKU001,REP01,26
682,20230123,DIST005,SKU005,REP01,29
683,20230123,DIST006,SKU001,REP04,39
684,20230123,DIST006,SKU004,REP04,19
685,20230123,DIST007,SKU001,REP01,33
686,20230123,DIST008,SKU001,REP02,15
687,20230123,DIST008,SKU004,REP02,43
688,20230123,DIST009,SKU001,REP01,39
689,20230123,DIST009,SKU002,REP01,19
690,20230123,DIST009,SKU005,REP01,26
691,20230123,DIST010,SKU002,REP02,43
692,20230123,DIST011,SKU001,REP04,27
693,20230123,DIST013,SKU001,REP03,36
694,20230123,DIST013,SKU003,REP03,42
695,20230123,DIST014,SKU001,REP02,46
696,20230123,DIST015,SKU001,REP04,43
697,20230123,DIST015,SKU004,REP04,36
698,20230123,DIST016,SKU005,REP03,36
699,20230123,DIST017,SKU001,REP02,13
700,20230123,DIST018,SKU001,REP01,41
701,20230123,DIST020,SKU004,REP03,47
702,20230123,DIST020,SKU005,REP03,13
703,20230124,DIST001,SKU002,REP01,24
704,20230124,DIST003,SKU001,REP02,35
705,20230124,DIST003,SKU002,REP02,47
706,20230124,DIST005,SKU003,REP01,15
707,20230124,DIST005,SKU004,REP01,33
708,20230124,DIST007,SKU001,REP01,41
709,20230124,DIST008,SKU001,REP02,47
710,20230124,DIST009,SKU004,REP01,20
711,20230124,DIST010,SKU001,REP02,50
712,20230124,DIST010,SKU005,REP02,30
713,20230124,DIST011,SKU001,REP04,16
714,20230124,DIST011,SKU004,REP04,22
715,20230124,DIST012,SKU005,REP04,30
716,20230124,DIST013,SKU001,REP03,26
717,20230124,DIST013,SKU005,REP03,38
718,20230124,DIST014,SKU004,REP02,10
719,20230124,DIST015,SKU003,REP04,18
720,20230124,DIST015,SKU004,REP04,43
721,20230124,DIST015,SKU005,REP04,35
722,20230124,DIST016,SKU003,REP03,38
723,20230124,DIST017,SKU005,REP02,26
724,20230124,DIST018,SKU002,REP01,12
725,20230124,DIST018,SKU003,REP01,35
726,20230124,DIST019,SKU003,REP04,44
727,20230124,DIST019,SKU004,REP04,32
728,20230124,DIST020,SKU003,REP03,24
729,20230125,DIST001,SKU003,REP01,47
730,20230125,DIST002,SKU001,REP03,26
731,20230125,DIST002,SKU002,REP03,16
732,20230125,DIST003,SKU003,REP02,41
733,20230125,DIST004,SKU002,REP01,43
734,20230125,DIST005,SKU003,REP01,36
735,20230125,DIST005,SKU004,REP01,32
736,20230125,DIST006,SKU001,REP04,28
737,20230125,DIST006,SKU005,REP04,11
738,20230125,DIST007,SKU001,REP01,34
739,20230125,DIST007,SKU005,REP01,19
740,20230125,DIST009,SKU004,REP01,40
741,20230125,DIST009,SKU005,REP01,37
742,20230125,DIST011,SKU003,REP04,50
743,20230125,DIST011,SKU004,REP04,13
744,20230125,DIST012,SKU005,REP04,48
745,20230125,DIST013,SKU002,REP03,36
746,20230125,DIST013,SKU003,REP03,15
747,20230125,DIST014,SKU001,REP02,10
748,20230125,DIST014,SKU003,REP02,22
749,20230125,DIST014,SKU004,REP02,27
750,20230125,DIST015,SKU003,REP04,11
751,20230125,DIST015,SKU005,REP04,47
752,20230125,DIST016,SKU001,REP03,11
753,20230125,DIST018,SKU001,REP01,50
754,20230126,DIST001,SKU001,REP01,25
755,20230126,DIST001,SKU002,REP01,50
756,20230126,DIST001,SKU005,REP01,10
757,20230126,DIST002,SKU001,REP03,25
758,20230126,DIST002,SKU004,REP03,27
759,20230126,DIST003,SKU002,REP02,25
760,20230126,DIST003,SKU003,REP02,14
761,20230126,DIST003,SKU004,REP02,22
762,20230126,DIST004,SKU001,REP01,46
763,20230126,DIST004,SKU002,REP01,33
764,20230126,DIST005,SKU002,REP01,14
765,20230126,DIST005,SKU003,REP01,31
766,20230126,DIST005,SKU005,REP01,30
767,20230126,DIST006,SKU001,REP04,23
768,20230126,DIST006,SKU002,REP04,28
769,20230126,DIST006,SKU003,REP04,18
770,20230126,DIST007,SKU005,REP01,11
771,20230126,DIST008,SKU001,REP02,21
772,20230126,DIST008,SKU005,REP02,50
773,20230126,DIST009,SKU004,REP01,41
774,20230126,DIST010,SKU002,REP02,47
775,20230126,DIST010,SKU003,REP02,35
776,20230126,DIST010,SKU004,REP02,26
777,20230126,DIST011,SKU002,REP04,47
778,20230126,DIST011,SKU005,REP04,27
779,20230126,DIST012,SKU001,REP04,33
780,20230126,DIST012,SKU002,REP04,49
781,20230126,DIST013,SKU001,REP03,49
782,20230126,DIST013,SKU002,REP03,16
783,20230126,DIST013,SKU004,REP03,42
784,20230126,DIST015,SKU001,REP04,29
785,20230126,DIST016,SKU003,REP03,31
786,20230126,DIST017,SKU003,REP02,34
787,20230126,DIST017,SKU005,REP02,33
788,20230126,DIST018,SKU003,REP01,41
789,20230126,DIST018,SKU004,REP01,24
790,20230126,DIST018,SKU005,REP01,36
791,20230126,DIST019,SKU002,REP04,43
792,20230126,DIST020,SKU004,REP03,22
793,20230127,DIST001,SKU002,REP01,47
794,20230127,DIST001,SKU003,REP01,25
795,20230127,DIST001,SKU004,REP01,42
796,20230127,DIST002,SKU002,REP03,27
797,20230127,DIST003,SKU003,REP02,33
798,20230127,DIST004,SKU001,REP01,29
799,20230127,DIST004,SKU003,REP01,14
800,20230127,DIST004,SKU005,REP01,41
801,20230127,DIST005,SKU003,REP01,15
802,20230127,DIST005,SKU005,REP01,22
803,20230127,DIST006,SKU003,REP04,10
804,20230127,DIST008,SKU005,REP02,27
805,20230127,DIST009,SKU002,REP01,44
806,20230127,DIST010,SKU002,REP02,36
807,20230127,DIST010,SKU003,REP02,48
808,20230127,DIST011,SKU001,REP04,12
809,20230127,DIST012,SKU002,REP04,32
810,20230127,DIST013,SKU002,REP03,46
811,20230127,DIST014,SKU002,REP02,31
812,20230127,DIST017,SKU002,REP02,10
813,20230127,DIST017,SKU003,REP02,25
814,20230127,DIST017,SKU004,REP02,20
815,20230127,DIST018,SKU001,REP01,22
816,20230127,DIST019,SKU003,REP04,33
817,20230128,DIST001,SKU002,REP01,50
818,20230128,DIST001,SKU003,REP01,38
819,20230128,DIST002,SKU003,REP03,33
820,20230128,DIST002,SKU004,REP03,43
821,20230128,DIST003,SKU002,REP02,16
822,20230128,DIST003,SKU004,REP02,15
823,20230128,DIST004,SKU002,REP01,29
824,20230128,DIST004,SKU003,REP01,34
825,20230128,DIST005,SKU005,REP01,37
826,20230128,DIST006,SKU001,REP04,28
827,20230128,DIST006,SKU005,REP04,40
828,20230128,DIST007,SKU004,REP01,42
829,20230128,DIST008,SKU002,REP02,24
830,20230128,DIST008,SKU003,REP02,17
831,20230128,DIST008,SKU004,REP02,34
832,20230128,DIST008,SKU005,REP02,27
833,20230128,DIST009,SKU004,REP01,30
834,20230128,DIST009,SKU005,REP01,46
835,20230128,DIST010,SKU004,REP02,47
836,20230128,DIST011,SKU002,REP04,36
837,20230128,DIST011,SKU004,REP04,35
838,20230128,DIST013,SKU002,REP03,50
839,20230128,DIST013,SKU005,REP03,25
840,20230128,DIST014,SKU001,REP02,27
841,20230128,DIST015,SKU001,REP04,12
842,20230128,DIST015,SKU005,REP04,35
843,20230128,DIST016,SKU002,REP03,22
844,20230128,DIST016,SKU003,REP03,14
845,20230128,DIST017,SKU002,REP02,26
846,20230128,DIST017,SKU003,REP02,42
847,20230128,DIST018,SKU004,REP01,44
848,20230128,DIST019,SKU004,REP04,50
849,20230128,DIST019,SKU005,REP04,42
850,20230128,DIST020,SKU001,REP03,35
851,20230128,DIST020,SKU002,REP03,47
852,20230129,DIST001,SKU001,REP01,44
853,20230129,DIST001,SKU002,REP01,12
854,20230129,DIST001,SKU003,REP01,38
855,20230129,DIST004,SKU005,REP01,40
856,20230129,DIST005,SKU002,REP01,42
857,20230129,DIST005,SKU003,REP01,31
858,20230129,DIST005,SKU004,REP01,10
859,20230129,DIST005,SKU005,REP01,10
860,20230129,DIST008,SKU001,REP02,44
861,20230129,DIST008,SKU005,REP02,30
862,20230129,DIST009,SKU004,REP01,38
863,20230129,DIST009,SKU005,REP01,13
864,20230129,DIST010,SKU001,REP02,32
865,20230129,DIST011,SKU004,REP04,16
866,20230129,DIST012,SKU005,REP04,31
867,20230129,DIST014,SKU001,REP02,13
868,20230129,DIST014,SKU004,REP02,21
869,20230129,DIST014,SKU005,REP02,21
870,20230129,DIST016,SKU001,REP03,46
871,20230129,DIST017,SKU003,REP02,46
872,20230129,DIST017,SKU005,REP02,21
873,20230129,DIST018,SKU001,REP01,23
874,20230129,DIST018,SKU003,REP01,18
875,20230129,DIST019,SKU002,REP04,31
876,20230129,DIST019,SKU003,REP04,10
877,20230129,DIST020,SKU002,REP03,19
878,20230130,DIST001,SKU002,REP01,34
879,20230130,DIST001,SKU004,REP01,20
880,20230130,DIST001,SKU005,REP01,23
881,20230130,DIST002,SKU001,REP03,34
882,20230130,DIST002,SKU005,REP03,22
883,20230130,DIST004,SKU001,REP01,24
884,20230130,DIST004,SKU002,REP01,11
885,20230130,DIST004,SKU004,REP01,39
886,20230130,DIST005,SKU004,REP01,30
887,20230130,DIST006,SKU002,REP04,35
888,20230130,DIST006,SKU004,REP04,42
889,20230130,DIST007,SKU004,REP01,46
890,20230130,DIST008,SKU001,REP02,34
891,20230130,DIST008,SKU005,REP02,35
892,20230130,DIST009,SKU001,REP01,49
893,20230130,DIST009,SKU004,REP01,11
894,20230130,DIST010,SKU002,REP02,29
895,20230130,DIST010,SKU004,REP02,42
896,20230130,DIST010,SKU005,REP02,45
897,20230130,DIST011,SKU003,REP04,23
898,20230130,DIST012,SKU002,REP04,35
899,20230130,DIST015,SKU001,REP04,29
900,20230130,DIST015,SKU004,REP04,35
901,20230130,DIST016,SKU001,REP03,42
902,20230130,DIST017,SKU001,REP02,13
903,20230130,DIST017,SKU003,REP02,42
904,20230130,DIST019,SKU001,REP04,12
905,20230130,DIST019,SKU002,REP04,46
906,20230130,DIST020,SKU004,REP03,46
907,20230131,DIST001,SKU001,REP01,47
908,20230131,DIST002,SKU001,REP03,14
909,20230131,DIST002,SKU002,REP03,24
910,20230131,DIST003,SKU001,REP02,47
911,20230131,DIST003,SKU002,REP02,40
912,20230131,DIST003,SKU004,REP02,45
913,20230131,DIST003,SKU005,REP02,35
914,20230131,DIST004,SKU001,REP01,40
915,20230131,DIST004,SKU004,REP01,44
916,20230131,DIST004,SKU005,REP01,21
917,20230131,DIST005,SKU003,REP01,400
918,20230131,DIST006,SKU001,REP04,43
919,20230131,DIST006,SKU003,REP04,23
920,20230131,DIST007,SKU003,REP01,24
921,20230131,DIST007,SKU004,REP01,27
922,20230131,DIST008,SKU001,REP02,21
923,20230131,DIST008,SKU002,REP02,41
924,20230131,DIST008,SKU003,REP02,27
925,20230131,DIST009,SKU002,REP01,22
926,20230131,DIST010,SKU002,REP02,48
927,20230131,DIST010,SKU005,REP02,29
928,20230131,DIST012,SKU002,REP04,29
929,20230131,DIST012,SKU004,REP04,47
930,20230131,DIST013,SKU001,REP03,36
931,20230131,DIST013,SKU002,REP03,23
932,20230131,DIST014,SKU002,REP02,13
933,20230131,DIST015,SKU002,REP04,30
934,20230131,DIST015,SKU003,REP04,29
935,20230131,DIST016,SKU001,REP03,27
936,20230131,DIST016,SKU002,REP03,45
937,20230131,DIST016,SKU004,REP03,12
938,20230131,DIST016,SKU005,REP03,45
939,20230131,DIST017,SKU001,REP02,32
940,20230131,DIST017,SKU004,REP02,24
941,20230131,DIST017,SKU005,REP02,42
942,20230131,DIST018,SKU001,REP01,12
943,20230131,DIST018,SKU003,REP01,18
944,20230131,DIST018,SKU005,REP01,44
945,20230131,DIST019,SKU002,REP04,35
946,20230131,DIST019,SKU005,REP04,22
947,20230131,DIST020,SKU001,REP03,27
948,20230201,DIST001,SKU002,REP01,39
949,20230201,DIST001,SKU003,REP01,47
950,20230201,DIST002,SKU005,REP03,33
951,20230201,DIST003,SKU003,REP02,32
952,20230201,DIST003,SKU004,REP02,50
953,20230201,DIST004,SKU001,REP01,10
954,20230201,DIST004,SKU003,REP01,14
955,20230201,DIST006,SKU002,REP04,27
956,20230201,DIST007,SKU001,REP01,47
957,20230201,DIST007,SKU002,REP01,24
958,20230201,DIST007,SKU004,REP01,44
959,20230201,DIST007,SKU005,REP01,48
960,20230201,DIST008,SKU001,REP02,34
961,20230201,DIST008,SKU002,REP02,42
962,20230201,DIST008,SKU004,REP02,33
963,20230201,DIST008,SKU005,REP02,36
964,20230201,DIST010,SKU001,REP02,12
965,20230201,DIST012,SKU001,REP04,25
966,20230201,DIST012,SKU002,REP04,40
967,20230201,DIST012,SKU003,REP04,10
968,20230201,DIST012,SKU004,REP04,27
969,20230201,DIST013,SKU003,REP03,15
970,20230201,DIST014,SKU002,REP02,39
971,20230201,DIST014,SKU003,REP02,20
972,20230201,DIST014,SKU004,REP02,33
973,20230201,DIST015,SKU002,REP04,42
974,20230201,DIST016,SKU001,REP03,30
975,20230201,DIST016,SKU005,REP03,25
976,20230201,DIST017,SKU001,REP02,27
977,20230201,DIST017,SKU003,REP02,28
978,20230201,DIST020,SKU003,REP03,13
979,20230202,DIST001,SKU004,REP01,18
980,20230202,DIST002,SKU001,REP03,25
981,20230202,DIST002,SKU003,REP03,10
982,20230202,DIST003,SKU001,REP02,32
983,20230202,DIST003,SKU003,REP02,25
984,20230202,DIST003,SKU005,REP02,46
985,20230202,DIST004,SKU001,REP01,15
986,20230202,DIST006,SKU004,REP04,48
987,20230202,DIST007,SKU001,REP01,39
988,20230202,DIST008,SKU002,REP02,36
989,20230202,DIST009,SKU003,REP01,16
990,20230202,DIST010,SKU001,REP02,28
991,20230202,DIST010,SKU002,REP02,16
992,20230202,DIST010,SKU004,REP02,20
993,20230202,DIST010,SKU005,REP02,41
994,20230202,DIST011,SKU005,REP04,16
995,20230202,DIST012,SKU002,REP04,22
996,20230202,DIST013,SKU001,REP03,30
997,20230202,DIST013,SKU002,REP03,50
998,20230202,DIST013,SKU003,REP03,42
999,20230202,DIST014,SKU004,REP02,23
1000,20230202,DIST014,SKU005,REP02,43
1001,20230202,DIST015,SKU003,REP04,44
1002,20230202,DIST017,SKU002,REP02,32
1003,20230202,DIST017,SKU003,REP02,21
1004,20230202,DIST017,SKU005,REP02,38
1005,20230202,DIST018,SKU001,REP01,17
1006,20230202,DIST019,SKU001,REP04,37
1007,20230202,DIST019,SKU003,REP04,24
1008,20230202,DIST020,SKU004,REP03,41
1009,20230203,DIST001,SKU004,REP01,48
1010,20230203,DIST001,SKU005,REP01,48
1011,20230203,DIST002,SKU005,REP03,49
1012,20230203,DIST003,SKU004,REP02,12
1013,20230203,DIST004,SKU003,REP01,42
1014,20230203,DIST004,SKU004,REP01,23
1015,20230203,DIST005,SKU002,REP01,37
1016,20230203,DIST006,SKU004,REP04,32
1017,20230203,DIST007,SKU002,REP01,35
1018,20230203,DIST008,SKU005,REP02,16
1019,20230203,DIST009,SKU001,REP01,31
1020,20230203,DIST009,SKU004,REP01,33
1021,20230203,DIST009,SKU005,REP01,20
1022,20230203,DIST011,SKU001,REP04,33
1023,20230203,DIST011,SKU004,REP04,15
1024,20230203,DIST013,SKU003,REP03,47
1025,20230203,DIST013,SKU005,REP03,20
1026,20230203,DIST014,SKU001,REP02,18
1027,20230203,DIST014,SKU004,REP02,48
1028,20230203,DIST015,SKU003,REP04,27
1029,20230203,DIST016,SKU001,REP03,18
1030,20230203,DIST018,SKU002,REP01,12
1031,20230203,DIST018,SKU004,REP01,34
1032,20230203,DIST019,SKU001,REP04,14
1033,20230204,DIST001,SKU002,REP01,36
1034,20230204,DIST001,SKU003,REP01,40
1035,20230204,DIST002,SKU001,REP03,18
1036,20230204,DIST002,SKU003,REP03,17
1037,20230204,DIST002,SKU005,REP03,20
1038,20230204,DIST003,SKU003,REP02,48
1039,20230204,DIST003,SKU005,REP02,49
1040,20230204,DIST004,SKU003,REP01,48
1041,20230204,DIST004,SKU004,REP01,33
1042,20230204,DIST004,SKU005,REP01,35
1043,20230204,DIST005,SKU003,REP01,48
1044,20230204,DIST005,SKU004,REP01,46
1045,20230204,DIST005,SKU005,REP01,49
1046,20230204,DIST006,SKU004,REP04,23
1047,20230204,DIST006,SKU005,REP04,29
1048,20230204,DIST008,SKU003,REP02,29
1049,20230204,DIST009,SKU003,REP01,22
1050,20230204,DIST009,SKU005,REP01,34
1051,20230204,DIST010,SKU004,REP02,34
1052,20230204,DIST011,SKU002,REP04,49
1053,20230204,DIST012,SKU002,REP04,29
1054,20230204,DIST013,SKU002,REP03,46
1055,20230204,DIST014,SKU001,REP02,18
1056,20230204,DIST014,SKU004,REP02,41
1057,20230204,DIST015,SKU002,REP04,48
1058,20230204,DIST015,SKU005,REP04,37
1059,20230204,DIST017,SKU001,REP02,37
1060,20230204,DIST018,SKU001,REP01,15
1061,20230204,DIST019,SKU004,REP04,10
1062,20230204,DIST020,SKU004,REP03,26
1063,20230204,DIST020,SKU005,REP03,38
1064,20230205,DIST001,SKU001,REP01,33
1065,20230205,DIST001,SKU005,REP01,14
1066,20230205,DIST003,SKU003,REP02,47
1067,20230205,DIST004,SKU002,REP01,24
1068,20230205,DIST004,SKU004,REP01,17
1069,20230205,DIST005,SKU004,REP01,39
1070,20230205,DIST006,SKU003,REP04,19
1071,20230205,DIST007,SKU001,REP01,13
1072,20230205,DIST007,SKU002,REP01,18
1073,20230205,DIST008,SKU004,REP02,42
1074,20230205,DIST009,SKU001,REP01,35
1075,20230205,DIST009,SKU003,REP01,39
1076,20230205,DIST009,SKU004,REP01,34
1077,20230205,DIST009,SKU005,REP01,27
1078,20230205,DIST010,SKU001,REP02,44
1079,20230205,DIST010,SKU005,REP02,11
1080,20230205,DIST012,SKU002,REP04,13
1081,20230205,DIST012,SKU003,REP04,28
1082,20230205,DIST012,SKU005,REP04,47
1083,20230205,DIST013,SKU003,REP03,24
1084,20230205,DIST013,SKU005,REP03,44
1085,20230205,DIST014,SKU001,REP02,50
1086,20230205,DIST014,SKU002,REP02,33
1087,20230205,DIST014,SKU004,REP02,14
1088,20230205,DIST015,SKU004,REP04,27
1089,20230205,DIST016,SKU001,REP03,40
1090,20230205,DIST016,SKU003,REP03,15
1091,20230205,DIST017,SKU005,REP02,20
1092,20230205,DIST018,SKU001,REP01,18
1093,20230205,DIST019,SKU002,REP04,18
1094,20230205,DIST020,SKU002,REP03,44
1095,20230205,DIST020,SKU005,REP03,37
1096,20230206,DIST001,SKU003,REP01,19
1097,20230206,DIST001,SKU005,REP01,35
1098,20230206,DIST002,SKU001,REP03,33
1099,20230206,DIST003,SKU001,REP02,42
1100,20230206,DIST003,SKU002,REP02,10
1101,20230206,DIST003,SKU003,REP02,28
1102,20230206,DIST004,SKU001,REP01,49
1103,20230206,DIST005,SKU003,REP01,36
1104,20230206,DIST005,SKU004,REP01,29
1105,20230206,DIST006,SKU002,REP04,35
1106,20230206,DIST007,SKU003,REP01,15
1107,20230206,DIST007,SKU005,REP01,32
1108,20230206,DIST008,SKU004,REP02,23
1109,20230206,DIST008,SKU005,REP02,19
1110,20230206,DIST009,SKU001,REP01,36
1111,20230206,DIST009,SKU005,REP01,36
1112,20230206,DIST010,SKU004,REP02,24
1113,20230206,DIST011,SKU001,REP04,28
1114,20230206,DIST011,SKU004,REP04,44
1115,20230206,DIST012,SKU001,REP04,27
1116,20230206,DIST012,SKU002,REP04,12
1117,20230206,DIST013,SKU004,REP03,41
1118,20230206,DIST014,SKU002,REP02,27
1119,20230206,DIST016,SKU005,REP03,30
1120,20230206,DIST017,SKU003,REP02,17
1121,20230206,DIST017,SKU004,REP02,26
1122,20230206,DIST017,SKU005,REP02,30
1123,20230206,DIST018,SKU003,REP01,41
1124,20230206,DIST018,SKU004,REP01,45
1125,20230206,DIST020,SKU002,REP03,49
1126,20230206,DIST020,SKU003,REP03,19
1127,20230206,DIST020,SKU004,REP03,24
1128,20230207,DIST001,SKU002,REP01,41
1129,20230207,DIST001,SKU004,REP01,12
1130,20230207,DIST003,SKU003,REP02,35
1131,20230207,DIST004,SKU004,REP01,18
1132,20230207,DIST004,SKU005,REP01,37
1133,20230207,DIST005,SKU002,REP01,15
1134,20230207,DIST006,SKU003,REP04,14
1135,20230207,DIST007,SKU003,REP01,32
1136,20230207,DIST007,SKU004,REP01,43
1137,20230207,DIST008,SKU005,REP02,18
1138,20230207,DIST009,SKU002,REP01,48
1139,20230207,DIST009,SKU003,REP01,30
1140,20230207,DIST010,SKU003,REP02,10
1141,20230207,DIST010,SKU004,REP02,12
1142,20230207,DIST010,SKU005,REP02,43
1143,20230207,DIST011,SKU001,REP04,42
1144,20230207,DIST011,SKU004,REP04,25
1145,20230207,DIST011,SKU005,REP04,11
1146,20230207,DIST012,SKU001,REP04,32
1147,20230207,DIST012,SKU003,REP04,13
1148,20230207,DIST013,SKU003,REP03,33
1149,20230207,DIST014,SKU001,REP02,10
1150,20230207,DIST014,SKU005,REP02,34
1151,20230207,DIST015,SKU001,REP04,17
1152,20230207,DIST015,SKU005,REP04,19
1153,20230207,DIST017,SKU001,REP02,46
1154,20230207,DIST017,SKU003,REP02,45
1155,20230207,DIST018,SKU001,REP01,18
1156,20230207,DIST018,SKU003,REP01,43
1157,20230207,DIST019,SKU005,REP04,13
1158,20230208,DIST001,SKU001,REP01,31
1159,20230208,DIST001,SKU002,REP01,48
1160,20230208,DIST002,SKU004,REP03,34
1161,20230208,DIST003,SKU001,REP02,24
1162,20230208,DIST003,SKU005,REP02,39
1163,20230208,DIST004,SKU004,REP01,36
1164,20230208,DIST006,SKU005,REP04,47
1165,20230208,DIST007,SKU001,REP01,17
1166,20230208,DIST008,SKU002,REP02,41
1167,20230208,DIST009,SKU001,REP01,41
1168,20230208,DIST009,SKU002,REP01,48
1169,20230208,DIST010,SKU001,REP02,50
1170,20230208,DIST010,SKU003,REP02,37
1171,20230208,DIST011,SKU003,REP04,44
1172,20230208,DIST011,SKU005,REP04,34
1173,20230208,DIST012,SKU002,REP04,25
1174,20230208,DIST012,SKU003,REP04,31
1175,20230208,DIST013,SKU003,REP03,27
1176,20230208,DIST013,SKU004,REP03,50
1177,20230208,DIST013,SKU005,REP03,21
1178,20230208,DIST014,SKU002,REP02,33
1179,20230208,DIST014,SKU003,REP02,13
1180,20230208,DIST014,SKU004,REP02,12
1181,20230208,DIST015,SKU001,REP04,10
